HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20191231,20,16132,0,1614,6931,3058,0,758,2,194,2000,54,884,88,2943,0,0,0,0
FUELHH,20191231,21,16954,0,1620,6935,3047,0,819,3,181,2000,0,298,0,2949,704,0,0,0
FUELHH,20191231,22,17163,0,1618,6935,3224,0,900,2,126,2000,0,274,0,2956,734,0,0,0
FUELHH,20191231,23,16809,0,1619,6924,3571,0,893,2,127,2000,0,742,0,2959,900,0,0,0
FUELHH,20191231,24,17050,0,1620,6926,3406,12,819,3,128,2000,0,756,0,2957,900,0,0,0
FUELHH,20191231,25,17122,0,1619,6933,3381,0,822,3,130,1998,0,850,0,2956,950,0,0,0
FUELHH,20191231,26,16872,0,1616,6942,3569,0,821,2,124,2000,0,850,0,2946,950,0,0,0
FUELHH,20191231,27,16751,0,1610,6929,3697,26,796,3,138,1898,0,850,0,2931,1000,0,0,0
FUELHH,20191231,28,16896,0,1619,6924,3671,0,805,2,123,1898,0,848,0,2951,1000,0,0,0
FUELHH,20191231,29,17309,0,1621,6933,3777,0,822,2,123,1898,0,568,0,2953,912,0,0,0
FUELHH,20191231,30,17385,0,1593,6929,3869,0,790,2,123,1898,0,562,0,2952,912,0,0,0
FUELHH,20191231,31,17698,0,1625,6934,3948,0,824,2,123,1998,0,270,0,2957,916,0,0,0
FUELHH,20191231,32,17896,0,1624,6930,3855,0,829,2,125,1998,0,264,0,2957,916,0,0,0
FUELHH,20191231,33,17930,0,1619,6928,3892,320,893,2,143,2000,0,966,0,2956,1018,0,0,0
FUELHH,20191231,34,18530,0,1616,6940,4070,682,1009,2,190,2000,0,1000,0,2955,1020,0,0,0
FUELHH,20191231,35,18318,0,1618,6943,4205,1620,1010,2,204,2000,0,1000,0,2957,1020,0,0,0
FUELHH,20191231,36,17806,0,1560,6946,4409,1596,1009,3,206,2000,0,1000,0,2958,1020,0,0,0
FUELHH,20191231,37,17859,0,1545,6952,4455,978,897,3,200,2000,0,1000,0,2959,1020,0,0,0
FUELHH,20191231,38,17501,0,1566,6957,4286,458,863,3,182,2000,0,1000,0,3002,1020,0,0,0
FUELHH,20191231,39,16585,0,1585,6959,4394,0,864,3,137,1998,0,1056,0,3012,1020,0,0,0
FUELHH,20191231,40,15198,0,1623,6958,4543,0,865,3,127,1998,0,1058,0,3016,1020,0,0,0
FUELHH,20191231,41,13461,0,1624,6955,4538,0,822,3,133,1998,0,1058,0,3016,1020,0,0,0
FUELHH,20191231,42,12131,0,1377,6962,4667,0,819,2,122,1998,0,1058,0,3015,1020,0,0,0
FUELHH,20191231,43,11338,0,1120,6961,4724,0,734,2,123,1998,0,1058,0,3016,1000,0,0,0
FUELHH,20191231,44,9973,0,978,6962,5032,0,664,2,121,1998,0,1058,0,3012,1000,0,0,0
FUELHH,20191231,45,10094,0,954,6961,5318,0,649,2,122,2000,0,484,0,2987,74,0,0,0
FUELHH,20191231,46,9762,0,737,6958,5332,12,648,2,125,2000,0,462,0,2724,26,0,0,0
FUELHH,20191231,47,8524,0,669,6954,5271,0,630,2,125,1708,0,842,0,2365,818,0,0,0
FUELHH,20191231,48,8006,0,670,6954,4969,0,696,2,125,1704,0,852,0,2365,854,0,0,0
FUELHH,20200101,1,7912,0,670,6953,5004,0,672,3,130,1704,0,854,0,2353,854,0,0,0
FUELHH,20200101,2,8420,0,670,6949,5043,0,669,3,123,1704,0,852,0,2358,854,0,0,0
FUELHH,20200101,3,8037,0,670,6952,5030,0,662,3,122,1704,0,852,0,2356,854,0,0,0
FUELHH,20200101,4,7499,0,670,6948,4825,0,591,3,122,1704,0,852,0,2343,854,0,0,0
FUELHH,20200101,5,7020,0,669,6954,4689,0,548,3,121,1704,0,852,0,2356,854,0,0,0
FUELHH,20200101,6,6841,0,670,6953,4633,0,546,4,121,1704,0,852,0,2351,854,0,0,0
FUELHH,20200101,7,7343,0,670,6947,4469,0,527,5,122,1704,0,204,0,2360,854,0,0,0
FUELHH,20200101,8,6995,0,670,6950,4352,0,429,2,122,1704,0,174,0,2339,854,0,0,0
FUELHH,20200101,9,6902,0,670,6956,4530,0,440,3,123,1704,0,102,0,2345,0,0,0,0
FUELHH,20200101,10,6709,0,671,6962,4813,0,438,3,123,1704,0,102,0,2341,0,0,0,0
FUELHH,20200101,11,6080,0,670,6960,4973,0,475,3,123,1700,0,322,0,2359,182,0,0,0
FUELHH,20200101,12,6284,0,670,6957,4854,0,479,3,124,1700,0,336,0,2365,184,0,0,0
FUELHH,20200101,13,6220,0,670,6963,4899,0,486,3,124,1704,14,592,0,2271,818,0,0,0
FUELHH,20200101,14,6577,0,669,6960,4782,0,493,4,125,1704,0,598,0,2244,840,0,0,0
FUELHH,20200101,15,6594,0,670,6955,4586,0,534,4,128,1704,0,788,0,2334,854,0,0,0
FUELHH,20200101,16,6820,0,670,6964,4433,0,535,4,123,1704,14,792,0,2345,854,0,0,0
FUELHH,20200101,17,6894,0,865,6959,4352,0,665,3,123,1704,14,852,0,2318,854,0,0,0
FUELHH,20200101,18,7265,0,1114,6953,4264,0,754,4,124,1704,14,852,0,2331,854,0,0,0
FUELHH,20200101,19,8683,0,1196,6957,3987,0,793,3,123,1704,0,854,18,2340,854,0,0,0
FUELHH,20200101,20,9537,0,1264,6957,3973,0,847,3,124,1704,62,854,118,2334,854,0,0,0
FUELHH,20200101,21,10203,0,1370,6960,4197,0,853,3,122,1802,72,902,24,2359,902,0,0,0
FUELHH,20200101,22,10393,0,1425,6956,4516,0,824,3,125,1802,68,904,82,2355,902,0,0,0
FUELHH,20200101,23,10552,0,1324,6955,4717,0,845,3,125,1958,78,978,134,2362,980,0,0,0
FUELHH,20200101,24,11371,0,1305,6948,4951,0,778,3,149,1960,68,980,122,2366,980,0,0,0
FUELHH,20200101,25,12290,0,1451,6955,4953,4,773,3,133,2000,0,1000,10,2365,1000,0,0,0
FUELHH,20200101,26,12504,0,1519,6952,4972,0,786,3,126,2000,20,1000,0,2365,1000,0,0,0
FUELHH,20200101,27,12582,0,1551,6961,5073,0,783,3,124,2000,74,1000,26,2361,1000,0,0,0
FUELHH,20200101,28,12208,0,1601,6968,5414,0,806,3,123,2000,44,1000,104,2358,1000,0,0,0
FUELHH,20200101,29,11984,0,1485,6961,5788,0,840,3,123,2000,82,1000,252,2360,1000,0,0,0
FUELHH,20200101,30,11991,0,1429,6964,6073,0,841,2,123,2000,82,1000,220,2362,1000,0,0,0
FUELHH,20200101,31,12103,0,1441,6961,6204,38,934,2,130,2000,82,956,358,2297,972,0,0,0
FUELHH,20200101,32,12252,0,1542,6967,6480,30,953,2,121,2000,82,954,484,2290,972,0,0,0
FUELHH,20200101,33,12667,0,1537,6964,6821,102,957,2,134,2000,82,1000,504,2343,1020,0,0,0
FUELHH,20200101,34,12501,0,1492,6957,7112,1138,971,3,141,2000,82,1000,504,2359,1020,0,0,0
FUELHH,20200101,35,12623,0,1519,6956,7064,1546,992,2,213,2000,82,980,504,2361,968,0,0,0
FUELHH,20200101,36,12413,0,1576,6962,7171,1424,993,2,197,2000,82,978,504,2361,936,0,0,0
FUELHH,20200101,37,12616,0,1611,6961,7324,1002,965,2,188,2000,82,896,504,2363,130,0,0,0
FUELHH,20200101,38,12313,0,1619,6959,7639,316,961,3,174,2000,82,894,504,2361,100,0,0,0
FUELHH,20200101,39,11551,0,1609,6965,7923,282,961,2,133,2000,82,726,504,2362,128,0,0,0
FUELHH,20200101,40,10517,0,1621,6957,8048,226,904,2,149,2000,82,722,504,2362,128,0,0,0
FUELHH,20200101,41,9855,0,1523,6959,7889,32,741,2,152,2000,82,834,504,2361,342,0,0,0
FUELHH,20200101,42,8932,0,1357,6960,7958,10,549,2,140,2000,82,836,504,2363,334,0,0,0
FUELHH,20200101,43,8261,0,1384,6968,8196,0,443,2,121,1902,82,948,504,2338,0,0,0,0
FUELHH,20200101,44,7068,0,1225,6964,7948,0,439,3,121,1892,82,950,504,2193,0,0,0,0
FUELHH,20200101,45,6809,0,1032,6971,7916,0,439,2,121,1422,82,854,504,2274,0,0,0,0
FUELHH,20200101,46,5804,0,931,6966,8030,0,437,2,122,1408,82,852,504,2038,0,0,0,0
FUELHH,20200101,47,5121,0,891,6967,7905,8,418,3,133,684,82,410,504,1828,30,0,0,0
FUELHH,20200101,48,4553,0,670,6968,7852,0,419,3,121,656,82,396,504,1604,56,0,0,0
FUELHH,20200102,1,4108,0,669,6961,7964,0,404,3,121,1160,82,130,504,1528,118,0,0,0
FUELHH,20200102,2,4149,0,669,6962,8121,0,403,4,122,1152,82,124,504,1743,116,0,0,0
FUELHH,20200102,3,4396,0,668,6964,8153,0,403,3,122,432,82,262,504,1898,0,0,0,0
FUELHH,20200102,4,4199,0,668,6963,8123,0,404,4,121,384,82,264,504,1953,0,0,0,0
FUELHH,20200102,5,4734,0,673,6963,8164,0,402,4,122,0,82,312,504,1977,0,0,0,0
FUELHH,20200102,6,4579,0,694,6964,8357,0,400,4,121,0,82,312,504,1978,0,0,0,0
FUELHH,20200102,7,4623,0,717,6961,8396,0,398,3,131,0,82,128,504,2006,0,0,0,0
FUELHH,20200102,8,4564,0,709,6960,8511,0,387,3,120,0,82,126,504,1995,0,0,0,0
FUELHH,20200102,9,4988,0,691,6965,8601,0,387,3,121,0,82,0,504,1977,0,0,0,0
FUELHH,20200102,10,5070,0,723,6962,8682,0,423,3,121,0,82,0,504,1985,0,0,0,0
FUELHH,20200102,11,4665,0,793,6967,8796,0,503,3,121,0,82,0,504,1984,0,0,0,0
FUELHH,20200102,12,4710,0,990,6969,9085,0,526,3,121,0,82,0,504,1979,0,0,0,0
FUELHH,20200102,13,6094,0,1477,6964,9129,0,533,3,123,0,82,0,504,1991,0,0,0,0
FUELHH,20200102,14,7193,0,1828,6967,9472,0,568,4,123,0,82,0,504,2095,0,0,0,0
FUELHH,20200102,15,8530,0,1940,6965,9896,0,575,3,121,0,82,0,504,2250,0,0,0,0
FUELHH,20200102,16,9567,0,2264,6964,9940,0,574,4,121,0,82,0,504,2310,0,0,0,0
FUELHH,20200102,17,9826,0,2448,6965,10463,2,630,4,125,0,82,0,504,2309,0,0,0,0
FUELHH,20200102,18,10367,0,2868,6955,10677,8,629,4,133,0,82,0,504,2292,0,0,0,0
FUELHH,20200102,19,10136,0,3187,6958,10901,0,659,4,122,0,82,0,504,2290,0,0,0,0
FUELHH,20200102,20,10201,0,3308,6942,11333,26,667,4,127,0,82,0,504,2170,0,0,0,0
FUELHH,20200102,21,10423,0,3294,6935,11635,0,688,4,123,0,82,0,504,1994,0,0,0,0
FUELHH,20200102,22,10123,0,3280,6928,11904,102,685,5,148,0,82,0,504,2112,0,0,0,0
FUELHH,20200102,23,9861,0,3376,6924,12112,38,634,4,146,254,82,0,504,2281,0,0,0,0
FUELHH,20200102,24,9938,0,3408,6915,12376,0,638,4,125,264,82,0,504,2290,0,0,0,0
FUELHH,20200102,25,10041,0,3415,6917,12572,0,611,4,124,524,82,0,504,2167,0,0,0,0
FUELHH,20200102,26,10130,0,3426,6919,12635,0,618,4,124,528,82,0,504,2001,0,0,0,0
FUELHH,20200102,27,10350,0,3426,6926,12741,0,602,4,123,16,82,0,504,2197,0,0,0,0
FUELHH,20200102,28,9826,0,3423,6926,12917,28,606,4,127,0,82,0,504,2306,0,0,0,0
FUELHH,20200102,29,9792,0,3420,6928,12943,74,603,5,148,0,82,182,504,2296,0,0,0,0
FUELHH,20200102,30,10150,0,3383,6926,12979,24,601,4,131,0,82,192,504,2293,0,0,0,0
FUELHH,20200102,31,10767,0,3380,6926,12861,86,626,4,128,284,82,0,504,2298,0,0,0,0
FUELHH,20200102,32,10824,0,3373,6933,12936,250,635,4,126,300,80,0,464,2298,0,0,0,0
FUELHH,20200102,33,10169,0,3267,6930,13012,82,650,4,146,1682,20,262,316,2302,540,0,0,0
FUELHH,20200102,34,10620,0,3231,6927,13090,558,722,71,139,1800,70,282,238,2314,566,0,0,0
FUELHH,20200102,35,9942,0,3259,6928,13124,788,809,92,184,1996,0,638,90,2338,962,0,0,0
FUELHH,20200102,36,9870,0,2979,6929,13420,1022,835,4,184,1998,0,646,0,2339,970,0,0,0
FUELHH,20200102,37,10513,0,2843,6934,13617,680,759,4,178,1658,0,642,0,2341,306,0,0,0
FUELHH,20200102,38,9798,0,2863,6924,13703,652,600,3,195,1652,0,644,0,2336,306,0,0,0
FUELHH,20200102,39,8850,0,2443,6922,13519,314,586,3,154,1738,0,872,0,2335,992,0,0,0
FUELHH,20200102,40,8241,0,2357,6929,13444,12,579,3,142,1740,0,876,0,2336,1020,0,0,0
FUELHH,20200102,41,7353,0,1773,6931,13320,0,547,3,127,1996,0,768,0,2338,912,0,0,0
FUELHH,20200102,42,6546,0,1284,6923,13156,0,510,2,127,1984,0,766,0,2162,910,0,0,0
FUELHH,20200102,43,6343,0,1249,6932,12978,0,479,2,126,560,0,890,54,2072,926,0,0,0
FUELHH,20200102,44,5049,0,1250,6927,12650,0,476,2,126,434,0,892,18,1916,926,0,0,0
FUELHH,20200102,45,5239,0,1080,6930,12347,0,499,2,126,0,60,802,118,2053,140,0,0,0
FUELHH,20200102,46,4899,0,719,6930,12074,4,512,2,138,0,68,802,136,1868,106,0,0,0
FUELHH,20200102,47,4210,0,721,6932,11799,106,514,2,128,0,80,652,276,1541,0,0,0,0
FUELHH,20200102,48,3456,0,721,6944,11660,0,511,3,127,0,82,650,352,1312,0,0,0,0
FUELHH,20200103,1,3661,0,721,6938,11580,0,504,2,125,0,82,446,352,1243,0,0,0,0
FUELHH,20200103,2,3844,0,722,6931,11574,0,495,2,128,0,82,442,354,1583,0,0,0,0
FUELHH,20200103,3,3991,0,720,6934,11798,0,481,2,126,0,50,102,352,1701,0,0,0,0
FUELHH,20200103,4,3668,0,721,6931,11951,0,474,2,125,0,0,102,352,1695,0,0,0,0
FUELHH,20200103,5,3376,0,721,6930,11699,0,476,3,124,626,0,0,354,1520,0,0,0,0
FUELHH,20200103,6,3543,0,722,6931,11350,0,475,3,123,676,0,0,354,1569,0,0,0,0
FUELHH,20200103,7,3289,0,722,6926,11197,0,471,3,123,1056,0,0,354,1311,0,0,0,0
FUELHH,20200103,8,3337,0,722,6931,10945,0,455,3,123,1026,0,0,354,1157,0,0,0,0
FUELHH,20200103,9,3536,0,722,6921,10734,0,454,3,124,126,0,0,328,1272,0,0,0,0
FUELHH,20200103,10,3585,0,721,6927,10474,0,467,2,125,86,0,0,242,1397,0,0,0,0
FUELHH,20200103,11,3842,0,744,6922,9966,0,471,2,124,54,30,312,90,1407,0,0,0,0
FUELHH,20200103,12,3871,0,916,6930,9986,0,466,2,122,54,56,340,0,1832,0,0,0,0
FUELHH,20200103,13,4096,0,1293,6935,9908,0,470,3,123,1162,0,596,0,1691,550,0,0,0
FUELHH,20200103,14,4604,0,1973,6935,9803,0,559,4,123,1236,0,602,0,2045,574,0,0,0
FUELHH,20200103,15,5862,0,2455,6927,9512,0,596,3,125,1970,0,902,0,2129,274,0,0,0
FUELHH,20200103,16,6990,0,2565,6938,9960,0,634,3,121,2000,0,910,0,2313,270,0,0,0
FUELHH,20200103,17,7396,0,3034,6929,10547,0,641,3,121,1998,0,548,0,2319,888,0,0,0
FUELHH,20200103,18,8227,0,3188,6929,10767,0,657,3,125,1998,0,538,0,2323,908,0,0,0
FUELHH,20200103,19,9249,0,3346,6927,10566,132,658,4,148,1998,0,612,0,2325,1000,0,0,0
FUELHH,20200103,20,9279,0,3275,6931,10857,102,778,55,136,1998,0,610,0,2344,1000,0,0,0
FUELHH,20200103,21,9929,0,3290,6933,10774,168,843,96,131,1998,0,0,0,2348,1000,0,0,0
FUELHH,20200103,22,9771,0,3215,6930,10801,74,801,27,123,1998,0,0,0,2348,1000,0,0,0
FUELHH,20200103,23,9474,0,3222,6935,10751,0,822,4,123,1998,0,226,0,2348,1000,0,0,0
FUELHH,20200103,24,9231,0,3144,6940,11017,154,811,4,122,1998,0,238,0,2349,1000,0,0,0
FUELHH,20200103,25,8975,0,3124,6939,11381,0,783,4,121,1998,0,330,0,2332,1000,0,0,0
FUELHH,20200103,26,8628,0,3200,6929,11394,0,755,4,121,1998,0,332,0,2315,1000,0,0,0
FUELHH,20200103,27,8318,0,2971,6924,11194,0,753,4,121,1998,0,738,0,2314,998,0,0,0
FUELHH,20200103,28,8342,0,2893,6930,11022,0,670,3,129,1998,0,746,0,2315,998,0,0,0
FUELHH,20200103,29,8313,0,2874,6927,11262,0,662,4,121,1998,0,794,0,2317,966,0,0,0
FUELHH,20200103,30,8790,0,2778,6929,11194,14,652,4,138,1998,0,796,0,2323,966,0,0,0
FUELHH,20200103,31,9128,0,2769,6933,11308,36,746,4,123,2000,0,786,0,2322,1000,0,0,0
FUELHH,20200103,32,10003,0,2944,6931,11208,36,760,3,131,2000,0,786,0,2322,1000,0,0,0
FUELHH,20200103,33,10960,0,2918,6926,11558,56,772,4,151,1998,0,974,0,2343,1020,0,0,0
FUELHH,20200103,34,12336,0,3097,6924,11317,808,729,4,232,2000,0,976,0,2349,1020,0,0,0
FUELHH,20200103,35,12688,0,3221,6931,11267,1256,919,3,199,2000,0,1000,0,2345,1020,0,0,0
FUELHH,20200103,36,12520,0,3266,6922,11258,1294,958,3,167,2000,0,1000,0,2339,1020,0,0,0
FUELHH,20200103,37,12238,0,3119,6919,11429,826,967,3,137,2000,0,968,0,2338,1020,0,0,0
FUELHH,20200103,38,11719,0,3025,6923,11961,432,947,2,118,2000,0,968,0,2337,1020,0,0,0
FUELHH,20200103,39,10746,0,2952,6921,12109,292,918,1,114,1998,0,1056,0,2334,1020,0,0,0
FUELHH,20200103,40,9900,0,2373,6927,12323,278,830,0,86,2000,0,1058,0,2336,1020,0,0,0
FUELHH,20200103,41,8948,0,2009,6930,12356,56,659,0,86,1998,0,1056,0,2338,1020,0,0,0
FUELHH,20200103,42,7714,0,1595,6926,12458,10,546,1,94,1996,0,1056,0,2339,1020,0,0,0
FUELHH,20200103,43,7732,0,1334,6924,12393,12,497,0,86,820,0,1002,0,2336,1000,0,0,0
FUELHH,20200103,44,6212,0,1276,6901,12264,0,493,0,86,738,0,1000,0,2337,1000,0,0,0
FUELHH,20200103,45,5658,0,1272,6856,11948,26,482,0,98,450,52,884,82,2293,446,0,0,0
FUELHH,20200103,46,4870,0,1274,6859,11939,0,473,0,109,442,70,884,6,1906,430,0,0,0
FUELHH,20200103,47,4736,0,1274,6857,11861,0,446,0,121,0,2,380,0,1890,656,0,0,0
FUELHH,20200103,48,4264,0,1277,6866,11799,0,445,0,122,0,0,362,0,1679,658,0,0,0
FUELHH,20200104,1,4396,0,1281,6856,11604,0,432,0,127,0,0,0,0,1796,776,0,0,0
FUELHH,20200104,2,4332,0,1275,6860,11423,0,422,0,122,0,62,0,58,2025,776,0,0,0
FUELHH,20200104,3,4203,0,1275,6856,11487,0,420,0,125,0,68,0,216,2240,66,0,0,0
FUELHH,20200104,4,4039,0,1279,6859,11555,0,420,0,123,0,0,0,152,1962,44,0,0,0
FUELHH,20200104,5,4158,0,1232,6850,11225,0,403,0,123,0,62,326,22,1841,0,0,0,0
FUELHH,20200104,6,4216,0,997,6850,10937,0,401,0,127,0,38,356,0,1982,0,0,0,0
FUELHH,20200104,7,4443,0,1069,6848,10947,0,400,0,123,0,42,0,0,2155,0,0,0,0
FUELHH,20200104,8,4211,0,997,6851,10779,0,400,0,114,0,46,0,0,2251,0,0,0,0
FUELHH,20200104,9,4144,0,995,6847,10868,0,397,0,123,0,26,0,0,2191,0,0,0,0
FUELHH,20200104,10,3996,0,996,6852,11081,0,415,0,123,0,28,0,0,1820,0,0,0,0
FUELHH,20200104,11,3878,0,997,6851,11052,0,454,0,122,0,64,148,66,1540,0,0,0,0
FUELHH,20200104,12,3840,0,999,6848,10927,0,469,0,123,0,68,158,132,1527,20,0,0,0
FUELHH,20200104,13,3845,0,996,6854,10887,0,479,0,125,0,0,440,282,1498,686,0,0,0
FUELHH,20200104,14,3955,0,1199,6852,10755,0,484,0,125,0,0,448,262,1771,708,0,0,0
FUELHH,20200104,15,4230,0,1298,6856,10372,0,522,0,126,0,0,632,122,1717,804,0,0,0
FUELHH,20200104,16,4762,0,1307,6858,10299,0,527,0,123,0,62,632,32,2149,804,0,0,0
FUELHH,20200104,17,4880,0,1319,6856,10232,0,594,0,124,1610,82,0,76,2294,802,0,0,0
FUELHH,20200104,18,5610,0,1466,6857,10135,0,796,0,123,1798,82,0,178,2299,802,0,0,0
FUELHH,20200104,19,6139,0,1778,6780,9848,6,829,0,137,1996,54,762,44,2300,752,0,0,0
FUELHH,20200104,20,6898,0,2156,6647,9678,0,830,0,124,2000,14,956,0,2301,754,0,0,0
FUELHH,20200104,21,7690,0,2360,6629,9398,0,832,0,123,1850,0,1012,0,2299,928,0,0,0
FUELHH,20200104,22,7800,0,2610,6637,9438,0,815,0,121,1848,0,1012,0,2304,930,0,0,0
FUELHH,20200104,23,7866,0,2490,6673,9471,0,775,0,122,1998,0,1014,0,2308,998,0,0,0
FUELHH,20200104,24,7739,0,2607,6759,9375,0,708,0,124,1998,0,1012,0,2322,998,0,0,0
FUELHH,20200104,25,7784,0,2570,6757,9253,0,651,0,128,1998,0,954,0,2329,1000,0,0,0
FUELHH,20200104,26,7969,0,2571,6755,9043,0,650,0,126,1998,0,954,0,2322,1000,0,0,0
FUELHH,20200104,27,8153,0,2481,6715,8886,0,653,0,126,1998,0,954,0,2312,998,0,0,0
FUELHH,20200104,28,8283,0,2368,6615,8867,0,668,0,126,1998,0,954,0,2323,998,0,0,0
FUELHH,20200104,29,8706,0,2445,6615,8356,44,669,0,146,2000,0,934,0,2307,1000,0,0,0
FUELHH,20200104,30,9322,0,2621,6619,7996,36,667,0,144,2000,0,932,0,2301,1000,0,0,0
FUELHH,20200104,31,10427,0,2678,6666,7314,200,677,0,159,2000,0,924,0,2306,852,0,0,0
FUELHH,20200104,32,11620,0,2671,6800,6741,80,872,0,139,2000,0,924,0,2338,850,0,0,0
FUELHH,20200104,33,12467,0,2745,6853,6451,594,951,0,151,2000,0,998,0,2338,964,0,0,0
FUELHH,20200104,34,13327,0,2788,6857,6303,1490,965,228,189,2000,0,1000,0,2341,964,0,0,0
FUELHH,20200104,35,13708,0,2800,6856,6338,1548,998,387,156,2000,0,1000,0,2337,1020,0,0,0
FUELHH,20200104,36,14082,0,2790,6856,6279,1524,996,290,209,2000,0,1000,0,2329,1020,0,0,0
FUELHH,20200104,37,14074,0,2463,6857,6329,1488,985,283,201,2000,0,1056,0,2304,1020,0,0,0
FUELHH,20200104,38,14060,0,2376,6853,6058,1852,977,16,122,2000,0,1058,0,2024,1020,0,0,0
FUELHH,20200104,39,13647,0,2680,6853,6094,1476,959,0,98,2000,0,1056,0,1680,1020,0,0,0
FUELHH,20200104,40,13461,0,2663,6864,6373,514,932,0,91,2000,0,1056,0,1682,1020,0,0,0
FUELHH,20200104,41,12708,0,2365,6851,6381,282,782,0,95,2000,62,1056,56,1688,1020,0,0,0
FUELHH,20200104,42,11936,0,2079,6857,6553,66,603,0,93,2000,82,1056,190,1687,1020,0,0,0
FUELHH,20200104,43,10999,0,1845,6856,6740,0,550,0,90,2000,82,794,340,1688,1000,0,0,0
FUELHH,20200104,44,9037,0,1581,6860,7257,0,550,0,88,1998,82,784,410,1690,1000,0,0,0
FUELHH,20200104,45,8064,0,1223,6860,7531,0,562,0,95,1900,82,418,496,1696,950,0,0,0
FUELHH,20200104,46,6812,0,1027,6787,7503,0,756,0,125,1900,82,408,464,1693,952,0,0,0
FUELHH,20200104,47,5744,0,1100,6643,7757,0,616,0,124,1416,74,704,364,1700,710,0,0,0
FUELHH,20200104,48,4902,0,1030,6638,8145,0,520,0,123,1406,20,708,224,1681,708,0,0,0
FUELHH,20200105,1,4837,0,1022,6628,8129,16,504,0,126,1366,120,332,216,1682,682,0,0,0
FUELHH,20200105,2,5065,0,1025,6679,7928,6,503,0,123,1366,132,322,278,1685,682,0,0,0
FUELHH,20200105,3,5350,0,1154,6744,7684,8,502,0,126,1366,132,0,426,1682,448,0,0,0
FUELHH,20200105,4,5069,0,1068,6750,7567,0,502,0,128,1366,116,0,466,1682,446,0,0,0
FUELHH,20200105,5,5418,0,1041,6755,7498,0,483,0,123,1196,132,0,504,1680,0,0,0,0
FUELHH,20200105,6,5036,0,1105,6679,7390,0,483,0,125,1196,132,0,504,1682,0,0,0,0
FUELHH,20200105,7,5045,0,1038,6634,7722,0,500,0,124,164,132,0,504,1662,0,0,0,0
FUELHH,20200105,8,4587,0,1023,6635,7951,0,501,0,124,100,132,0,504,1665,0,0,0,0
FUELHH,20200105,9,4927,0,1030,6629,7964,0,519,0,127,0,132,0,504,1681,0,0,0,0
FUELHH,20200105,10,5031,0,1039,6683,7881,0,542,0,126,0,132,0,504,1684,0,0,0,0
FUELHH,20200105,11,4938,0,1044,6801,7770,0,549,0,130,0,132,0,504,1697,0,0,0,0
FUELHH,20200105,12,5053,0,1067,6853,7755,0,530,1,123,0,132,0,504,1702,0,0,0,0
FUELHH,20200105,13,5520,0,1145,6844,7791,0,536,0,124,0,132,0,504,1708,0,0,0,0
FUELHH,20200105,14,5539,0,1145,6855,8444,0,546,0,133,0,132,0,504,1696,0,0,0,0
FUELHH,20200105,15,5201,0,1340,6855,8763,0,548,0,125,0,132,0,504,1901,0,0,0,0
FUELHH,20200105,16,4875,0,1703,6858,9102,0,562,0,122,0,132,0,504,2220,0,0,0,0
FUELHH,20200105,17,4652,0,1899,6848,9285,0,606,0,128,794,132,0,504,2379,0,0,0,0
FUELHH,20200105,18,4725,0,2357,6853,9684,0,606,0,124,840,132,0,504,2400,0,0,0,0
FUELHH,20200105,19,4511,0,2484,6852,10022,0,605,0,123,1672,132,0,504,2410,254,0,0,0
FUELHH,20200105,20,5428,0,2608,6845,10014,0,606,0,128,1704,132,0,484,2412,272,0,0,0
FUELHH,20200105,21,5323,0,2648,6850,10234,0,606,0,124,1802,132,470,346,2409,552,0,0,0
FUELHH,20200105,22,5701,0,2656,6850,10295,8,695,2,136,1802,132,534,346,2409,558,0,0,0
FUELHH,20200105,23,6241,0,2569,6850,10501,0,731,2,122,1898,132,220,196,2404,868,0,0,0
FUELHH,20200105,24,6466,0,2507,6795,10892,0,791,1,130,1900,132,216,200,2406,874,0,0,0
FUELHH,20200105,25,7032,0,2476,6642,10895,0,698,2,128,1900,132,742,96,2405,750,0,0,0
FUELHH,20200105,26,7486,0,2540,6637,10790,0,669,2,122,1900,132,760,100,2405,750,0,0,0
FUELHH,20200105,27,7808,0,2567,6634,10536,16,676,2,143,1900,132,676,206,2348,482,0,0,0
FUELHH,20200105,28,8365,0,2562,6643,10247,0,674,2,123,1902,132,674,186,2346,478,0,0,0
FUELHH,20200105,29,8307,0,2525,6644,10088,46,574,1,131,1900,132,798,326,2345,800,0,0,0
FUELHH,20200105,30,8483,0,2492,6716,10150,0,591,0,124,1900,132,800,270,2346,804,0,0,0
FUELHH,20200105,31,8727,0,2490,6758,10163,56,602,1,126,1900,132,904,234,2406,950,0,0,0
FUELHH,20200105,32,9488,0,2567,6757,9964,32,608,1,125,1900,132,906,298,2409,950,0,0,0
FUELHH,20200105,33,10065,0,2542,6698,10137,556,856,0,136,2000,132,974,200,2406,1020,0,0,0
FUELHH,20200105,34,11254,0,2589,6634,9811,1128,957,0,152,2000,132,976,284,2390,1020,0,0,0
FUELHH,20200105,35,12258,0,2557,6635,9632,1364,964,0,174,2000,92,924,168,2413,1020,0,0,0
FUELHH,20200105,36,12194,0,2478,6639,9723,1112,963,0,162,2000,132,924,88,2418,1020,0,0,0
FUELHH,20200105,37,11455,0,2609,6731,9907,1078,964,0,129,2000,132,850,86,2423,948,0,0,0
